# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  632       2.641410459554e-10       3.683052668653e-12       2.465814487021e-12       1.106675379165e-14       3.362391389263e-14       3.089550694399e-15      -5.563726185909e-16 
  633       2.630753994170e-10       3.723188480617e-12       2.350986668854e-12       1.107347365861e-14       3.343017807347e-14       3.123983197017e-15      -5.607021094973e-16 
  634       2.620208775913e-10       3.763118721110e-12       2.232340747575e-12       1.108006880489e-14       3.323784068531e-14       3.158403339969e-15      -5.649331919682e-16 
  635       2.609778724729e-10       3.802829462066e-12       2.109928731378e-12       1.108654298431e-14       3.304689364128e-14       3.192799196542e-15      -5.690667653517e-16 
  636       2.599467794017e-10       3.842306630703e-12       1.983803580003e-12       1.109290000338e-14       3.285732852959e-14       3.227158701541e-15      -5.731037503424e-16 
  637       2.589279970738e-10       3.881536009004e-12       1.854019208835e-12       1.109914372158e-14       3.266913661182e-14       3.261469650764e-15      -5.770450890793e-16 
  638       2.579219275520e-10       3.920503233196e-12       1.720630493003e-12       1.110527805151e-14       3.248230882129e-14       3.295719700479e-15      -5.808917452430e-16 
  639       2.569289762763e-10       3.959193793226e-12       1.583693271475e-12       1.111130695914e-14       3.229683576145e-14       3.329896366905e-15      -5.846447041541e-16 
  640       2.559495520746e-10       3.997593032244e-12       1.443264351161e-12       1.111723446399e-14       3.211270770418e-14       3.363987025682e-15      -5.883049728699e-16 
  641       2.549840671733e-10       4.035686146074e-12       1.299401511007e-12       1.112306463937e-14       3.192991458820e-14       3.397978911356e-15      -5.918735802831e-16 
  642       2.540329372078e-10       4.073458182700e-12       1.152163506097e-12       1.112880161253e-14       3.174844601740e-14       3.431859116849e-15      -5.953515772186e-16 
  643       2.530965812331e-10       4.110894041741e-12       1.001610071748e-12       1.113444956493e-14       3.156829125919e-14       3.465614592943e-15      -5.987400365318e-16 
  644       2.521754217345e-10       4.147978473930e-12       8.478019276116e-13       1.114001273241e-14       3.138943924286e-14       3.499232147751e-15      -6.020400532058e-16 
  645       2.512698846383e-10       4.184696080591e-12       6.908007817699e-13       1.114549540540e-14       3.121187855797e-14       3.532698446198e-15      -6.052527444495e-16 
  646       2.503803993218e-10       4.221031313120e-12       5.306693348351e-13       1.115090192914e-14       3.103559745265e-14       3.566000009497e-15      -6.083792497947e-16 
  647       2.495073986248e-10       4.256968472463e-12       3.674712840475e-13       1.115623670390e-14       3.086058383199e-14       3.599123214628e-15      -6.114207311945e-16 
  648       2.486513188595e-10       4.292491708592e-12       2.012713273738e-13       1.116150418514e-14       3.068682525640e-14       3.632054293809e-15      -6.143783731204e-16 
  649       2.478125998211e-10       4.327585019988e-12       3.213516760568e-14       1.116670888377e-14       3.051430893995e-14       3.664779333983e-15      -6.172533826600e-16 
  650       2.469916847991e-10       4.362232253115e-12      -1.398704835422e-13       1.117185536632e-14       3.034302174873e-14       3.697284276285e-15      -6.200469896150e-16 
  651       2.461890205869e-10       4.396417101899e-12      -3.146779013334e-13       1.117694825516e-14       3.017295019922e-14       3.729554915526e-15      -6.227604465986e-16 
  652       2.454050574932e-10       4.430123107211e-12      -4.922183439118e-13       1.118199222872e-14       3.000408045662e-14       3.761576899668e-15      -6.253950291333e-16 
  653       2.446402493522e-10       4.463333656340e-12      -6.724220482028e-13       1.118699202169e-14       2.983639833323e-14       3.793335729302e-15      -6.279520357484e-16 
  654       2.438950535342e-10       4.496031982475e-12      -8.552182258153e-13       1.119195242521e-14       2.966988928680e-14       3.824816757122e-15      -6.304327880780e-16 
  655       2.431699309564e-10       4.528201164181e-12      -1.040535058943e-12       1.119687828709e-14       2.950453841889e-14       3.856005187406e-15      -6.328386309581e-16 
  656       2.424653460934e-10       4.559824124880e-12      -1.228299696267e-12       1.120177451204e-14       2.934033047321e-14       3.886886075493e-15      -6.351709325250e-16 
  657       2.417817669875e-10       4.590883632327e-12      -1.418438248856e-12       1.120664606184e-14       2.917724983398e-14       3.917444327255e-15      -6.374310843122e-16 
  658       2.411196652599e-10       4.621362298092e-12      -1.610875786069e-12       1.121149795556e-14       2.901528052431e-14       3.947664698583e-15      -6.396205013487e-16 
  659       2.404795161207e-10       4.651242577033e-12      -1.805536331456e-12       1.121633526979e-14       2.885440620452e-14       3.977531794854e-15      -6.417406222565e-16 
  660       2.398617983799e-10       4.680506766780e-12      -2.002342858661e-12       1.122116313880e-14       2.869461017055e-14       4.007030070417e-15      -6.437929093479e-16 
  661       2.392669196105e-10       4.709139112180e-12      -2.201218092092e-12       1.122598637136e-14       2.853587770079e-14       4.036146726586e-15      -6.457785007562e-16 
  662       2.386949898062e-10       4.737132170636e-12      -2.402086936616e-12       1.123080829131e-14       2.837820315698e-14       4.064880476847e-15      -6.476971582085e-16 
  663       2.381460427535e-10       4.764480586106e-12      -2.604874093335e-12       1.123563187184e-14       2.822158303672e-14       4.093232973904e-15      -6.495482962424e-16 
  664       2.376201104171e-10       4.791178996895e-12      -2.809503255801e-12       1.124046011666e-14       2.806601363801e-14       4.121205928937e-15      -6.513313280746e-16 
  665       2.371172229298e-10       4.817222035714e-12      -3.015897106139e-12       1.124529606012e-14       2.791149105837e-14       4.148801111868e-15      -6.530456656036e-16 
  666       2.366374085831e-10       4.842604329733e-12      -3.223977311166e-12       1.125014276736e-14       2.775801119372e-14       4.176020351636e-15      -6.546907194111e-16 
  667       2.361806938165e-10       4.867320500640e-12      -3.433664518514e-12       1.125500333433e-14       2.760556973747e-14       4.202865536470e-15      -6.562658987653e-16 
  668       2.357471032081e-10       4.891365164692e-12      -3.644878352756e-12       1.125988088797e-14       2.745416217949e-14       4.229338614157e-15      -6.577706116223e-16 
  669       2.353366594647e-10       4.914732932777e-12      -3.857537411523e-12       1.126477858625e-14       2.730378380509e-14       4.255441592319e-15      -6.592042646286e-16 
  670       2.349493834114e-10       4.937418410463e-12      -4.071559261631e-12       1.126969961833e-14       2.715442969407e-14       4.281176538681e-15      -6.605662631235e-16 
  671       2.345852939822e-10       4.959416198061e-12      -4.286860435201e-12       1.127464720461e-14       2.700609471965e-14       4.306545581345e-15      -6.618560111413e-16 
  672       2.342444082098e-10       4.980720890672e-12      -4.503356425781e-12       1.127962459685e-14       2.685877354754e-14       4.331550909062e-15      -6.630729114132e-16 
  673       2.339267412155e-10       5.001327078251e-12      -4.720961684469e-12       1.128463507831e-14       2.671246063490e-14       4.356194771503e-15      -6.642163653701e-16 
  674       2.336323061997e-10       5.021229345659e-12      -4.939589616036e-12       1.128968196378e-14       2.656715022934e-14       4.380479479534e-15      -6.652857731445e-16 
  675       2.333611144317e-10       5.040422272717e-12      -5.159152575047e-12       1.129476859974e-14       2.642283636795e-14       4.404407405483e-15      -6.662805335725e-16 
  676       2.331131752397e-10       5.058900434265e-12      -5.379561861986e-12       1.129989836446e-14       2.627951287627e-14       4.427980983415e-15      -6.672000441968e-16 
  677       2.328884960011e-10       5.076658400218e-12      -5.600727719373e-12       1.130507466805e-14       2.613717336730e-14       4.451202709406e-15      -6.680437012681e-16 
  678       2.326870821324e-10       5.093690735617e-12      -5.822559327893e-12       1.131030095263e-14       2.599581124051e-14       4.474075141811e-15      -6.688108997480e-16 
  679       2.325089370793e-10       5.109992000691e-12      -6.044964802513e-12       1.131558069238e-14       2.585541968082e-14       4.496600901538e-15      -6.695010333108e-16 
  680       2.323540623067e-10       5.125556750908e-12      -6.267851188608e-12       1.132091739367e-14       2.571599165761e-14       4.518782672322e-15      -6.701134943460e-16 
  681       2.322224572891e-10       5.140379537032e-12      -6.491124458079e-12       1.132631459516e-14       2.557751992374e-14       4.540623200991e-15      -6.706476739603e-16 
  682       2.321141195001e-10       5.154454905182e-12      -6.714689505482e-12       1.133177586790e-14       2.543999701453e-14       4.562125297747e-15      -6.711029619803e-16 
  683       2.320290444030e-10       5.167777396882e-12      -6.938450144144e-12       1.133730481541e-14       2.530341524675e-14       4.583291836429e-15      -6.714787469540e-16 
  684       2.319672254405e-10       5.180341549120e-12      -7.162309102287e-12       1.134290507382e-14       2.516776671763e-14       4.604125754790e-15      -6.717744161540e-16 
  685       2.319286540251e-10       5.192141894406e-12      -7.386168019153e-12       1.134858031195e-14       2.503304330388e-14       4.624630054769e-15      -6.719893555788e-16 
  686       2.319133195290e-10       5.203172960821e-12      -7.609927441124e-12       1.135433423142e-14       2.489923666067e-14       4.644807802763e-15      -6.721229499557e-16 
  687       2.319212092738e-10       5.213429272081e-12      -7.833486817844e-12       1.136017056674e-14       2.476633822063e-14       4.664662129895e-15      -6.721745827426e-16 
  688       2.319523085214e-10       5.222905347587e-12      -8.056744498343e-12       1.136609308543e-14       2.463433919286e-14       4.684196232292e-15      -6.721436361308e-16 
  689       2.320066004633e-10       5.231595702481e-12      -8.279597727158e-12       1.137210558809e-14       2.450323056191e-14       4.703413371354e-15      -6.720294910466e-16 
  690       2.320840662111e-10       5.239494847705e-12      -8.501942640456e-12       1.137821190857e-14       2.437300308681e-14       4.722316874024e-15      -6.718315271539e-16 
  691       2.321846847863e-10       5.246597290054e-12      -8.723674262155e-12       1.138441591398e-14       2.424364730005e-14       4.740910133065e-15      -6.715491228564e-16 
  692       2.323084331106e-10       5.252897532233e-12      -8.944686500050e-12       1.139072150488e-14       2.411515350659e-14       4.759196607328e-15      -6.711816552999e-16 
  693       2.324552859959e-10       5.258390072912e-12      -9.164872141930e-12       1.139713261531e-14       2.398751178286e-14       4.777179822025e-15      -6.707285003744e-16 
  694       2.326252161342e-10       5.263069406782e-12      -9.384122851706e-12       1.140365321295e-14       2.386071197573e-14       4.794863369003e-15      -6.701890327163e-16 
  695       2.328181940879e-10       5.266930024612e-12      -9.602329165528e-12       1.141028729917e-14       2.373474370157e-14       4.812250907013e-15      -6.695626257111e-16 
  696       2.330341882798e-10       5.269966413302e-12      -9.819380487911e-12       1.141703890919e-14       2.360959634520e-14       4.829346161984e-15      -6.688486514948e-16 
  697       2.332731649831e-10       5.272173055941e-12      -1.003516508786e-11       1.142391211213e-14       2.348525905892e-14       4.846152927293e-15      -6.680464809571e-16 
