# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1554       7.236644560585e-11       1.855865580385e-12       1.237588984245e-12       0.000000000000e+00       1.035355135693e-15       2.534417125808e-16       2.604795329128e-17 
 1555       7.194089903339e-11       1.872159845996e-12       1.251425723352e-12       0.000000000000e+00       1.032595166717e-15       2.514113315936e-16       2.639195399183e-17 
 1556       7.151611531917e-11       1.888497175820e-12       1.263779464791e-12       0.000000000000e+00       1.029843889371e-15       2.493931804337e-16       2.673095781341e-17 
 1557       7.109221433968e-11       1.904869355639e-12       1.274643952737e-12       0.000000000000e+00       1.027101261374e-15       2.473868293377e-16       2.706493805717e-17 
 1558       7.066930864713e-11       1.921268472865e-12       1.284016070323e-12       0.000000000000e+00       1.024367243421e-15       2.453918446366e-16       2.739387331229e-17 
 1559       7.024747963937e-11       1.937687952320e-12       1.291905318187e-12       0.000000000000e+00       1.021641809439e-15       2.434077843615e-16       2.771776353892e-17 
 1560       6.982680116809e-11       1.954121530050e-12       1.298324424911e-12       0.000000000000e+00       1.018924936426e-15       2.414342025882e-16       2.803661413617e-17 
 1561       6.940734743561e-11       1.970562910052e-12       1.303286206516e-12       0.000000000000e+00       1.016216601044e-15       2.394706508889e-16       2.835043061326e-17 
 1562       6.898919299541e-11       1.987005764225e-12       1.306803566609e-12       0.000000000000e+00       1.013516779619e-15       2.375166783272e-16       2.865921858981e-17 
 1563       6.857241275269e-11       2.003443732317e-12       1.308889496539e-12       0.000000000000e+00       1.010825448140e-15       2.355718314547e-16       2.896298379603e-17 
 1564       6.815708196491e-11       2.019870421877e-12       1.309557075546e-12       0.000000000000e+00       1.008142582258e-15       2.336356543062e-16       2.926173207294e-17 
 1565       6.774327624234e-11       2.036279408199e-12       1.308819470914e-12       0.000000000000e+00       1.005468157290e-15       2.317076883960e-16       2.955546937259e-17 
 1566       6.733107154856e-11       2.052664234276e-12       1.306689938123e-12       0.000000000000e+00       1.002802148208e-15       2.297874727136e-16       2.984420175833e-17 
 1567       6.692054420108e-11       2.069018410745e-12       1.303181821001e-12       0.000000000000e+00       1.000144529651e-15       2.278745437195e-16       3.012793540494e-17 
 1568       6.651177087182e-11       2.085335415838e-12       1.298308551876e-12       0.000000000000e+00       9.974952759151e-16       2.259684353413e-16       3.040667659896e-17 
 1569       6.610482858766e-11       2.101608695330e-12       1.292083651727e-12       0.000000000000e+00       9.948543609549e-16       2.240686789693e-16       3.068043173881e-17 
 1570       6.569979473101e-11       2.117831662486e-12       1.284520730337e-12       0.000000000000e+00       9.922217583855e-16       2.221748034524e-16       3.094920733510e-17 
 1571       6.529674704035e-11       2.133997698013e-12       1.275633486444e-12       0.000000000000e+00       9.895974414792e-16       2.202863350941e-16       3.121301001079e-17 
 1572       6.489576361073e-11       2.150100150007e-12       1.265435707893e-12       0.000000000000e+00       9.869813831659e-16       2.184027976481e-16       3.147184650144e-17 
 1573       6.449692289439e-11       2.166132333904e-12       1.253941271791e-12       0.000000000000e+00       9.843735560320e-16       2.165237123145e-16       3.172572365544e-17 
 1574       6.410030370122e-11       2.182087532424e-12       1.241164144653e-12       0.000000000000e+00       9.817739323198e-16       2.146485977355e-16       3.197464843421e-17 
 1575       6.370598519935e-11       2.197958995524e-12       1.227118382558e-12       0.000000000000e+00       9.791824839270e-16       2.127769699910e-16       3.221862791243e-17 
 1576       6.331404691570e-11       2.213739940346e-12       1.211818131302e-12       0.000000000000e+00       9.765991824060e-16       2.109083425949e-16       3.245766927829e-17 
 1577       6.292456873650e-11       2.229423551167e-12       1.195277626545e-12       0.000000000000e+00       9.740239989630e-16       2.090422264908e-16       3.269177983365e-17 
 1578       6.253763090782e-11       2.245002979342e-12       1.177511193967e-12       0.000000000000e+00       9.714569044574e-16       2.071781300477e-16       3.292096699433e-17 
 1579       6.215331403617e-11       2.260471343261e-12       1.158533249421e-12       0.000000000000e+00       9.688978694014e-16       2.053155590558e-16       3.314523829029e-17 
 1580       6.177169908898e-11       2.275821728292e-12       1.138358299079e-12       0.000000000000e+00       9.663468639587e-16       2.034540167230e-16       3.336460136587e-17 
 1581       6.139286739517e-11       2.291047186731e-12       1.117000939591e-12       0.000000000000e+00       9.638038579446e-16       2.015930036698e-16       3.357906398002e-17 
 1582       6.101690064572e-11       2.306140737755e-12       1.094475858231e-12       0.000000000000e+00       9.612688208248e-16       1.997320179259e-16       3.378863400647e-17 
 1583       6.064388089415e-11       2.321095367363e-12       1.070797833053e-12       0.000000000000e+00       9.587417217147e-16       1.978705549258e-16       3.399331943404e-17 
 1584       6.027389055712e-11       2.335904028332e-12       1.045981733040e-12       0.000000000000e+00       9.562225293791e-16       1.960081075046e-16       3.419312836680e-17 
 1585       5.990701241494e-11       2.350559640161e-12       1.020042518260e-12       0.000000000000e+00       9.537112122311e-16       1.941441658939e-16       3.438806902428e-17 
 1586       5.954332961215e-11       2.365055089022e-12       9.929952400115e-13       0.000000000000e+00       9.512077383317e-16       1.922782177177e-16       3.457814974176e-17 
 1587       5.918292565801e-11       2.379383227711e-12       9.648550409821e-13       0.000000000000e+00       9.487120753890e-16       1.904097479883e-16       3.476337897042e-17 
 1588       5.882588442709e-11       2.393536875590e-12       9.356371553960e-13       0.000000000000e+00       9.462241907576e-16       1.885382391020e-16       3.494376527763e-17 
 1589       5.847229015977e-11       2.407508818545e-12       9.053569091680e-13       0.000000000000e+00       9.437440514377e-16       1.866631708351e-16       3.511931734709e-17 
 1590       5.812222746284e-11       2.421291808926e-12       8.740297200543e-13       0.000000000000e+00       9.412716240749e-16       1.847840203397e-16       3.529004397915e-17 
 1591       5.777578130999e-11       2.434878565501e-12       8.416710978053e-13       0.000000000000e+00       9.388068749589e-16       1.829002621395e-16       3.545595409095e-17 
 1592       5.743303704237e-11       2.448261773405e-12       8.082966443168e-13       0.000000000000e+00       9.363497700233e-16       1.810113681259e-16       3.561705671667e-17 
 1593       5.709408036915e-11       2.461434084086e-12       7.739220537824e-13       0.000000000000e+00       9.339002748447e-16       1.791168075534e-16       3.577336100779e-17 
 1594       5.675899736805e-11       2.474388115255e-12       7.385631128452e-13       0.000000000000e+00       9.314583546419e-16       1.772160470361e-16       3.592487623324e-17 
 1595       5.642787448587e-11       2.487116450835e-12       7.022357007497e-13       0.000000000000e+00       9.290239742758e-16       1.753085505429e-16       3.607161177970e-17 
 1596       5.610079853906e-11       2.499611640910e-12       6.649557894939e-13       0.000000000000e+00       9.265970982478e-16       1.733937793938e-16       3.621357715174e-17 
 1597       5.577784465128e-11       2.511867028423e-12       6.267403713173e-13       0.000000000000e+00       9.241776934995e-16       1.714713348590e-16       3.635078326583e-17 
 1598       5.545903994423e-11       2.523879237647e-12       5.876102501529e-13       0.000000000000e+00       9.217657378377e-16       1.695413873932e-16       3.648324634451e-17 
 1599       5.514439951533e-11       2.535645708407e-12       5.475872760484e-13       0.000000000000e+00       9.193612115849e-16       1.676042513251e-16       3.661098405833e-17 
 1600       5.483393847042e-11       2.547163871388e-12       5.066934203459e-13       0.000000000000e+00       9.169640947863e-16       1.656602426136e-16       3.673401423559e-17 
 1601       5.452767192378e-11       2.558431148121e-12       4.649507758775e-13       0.000000000000e+00       9.145743672088e-16       1.637096788495e-16       3.685235486271e-17 
 1602       5.422561499807e-11       2.569444950973e-12       4.223815571609e-13       0.000000000000e+00       9.121920083413e-16       1.617528792592e-16       3.696602408444e-17 
 1603       5.392778282435e-11       2.580202683132e-12       3.790081005945e-13       0.000000000000e+00       9.098169973934e-16       1.597901647063e-16       3.707504020417e-17 
 1604       5.363419054201e-11       2.590701738598e-12       3.348528646535e-13       0.000000000000e+00       9.074493132951e-16       1.578218576947e-16       3.717942168423e-17 
 1605       5.334485329875e-11       2.600939502168e-12       2.899384300850e-13       0.000000000000e+00       9.050889346964e-16       1.558482823712e-16       3.727918714615e-17 
 1606       5.305978625060e-11       2.610913349424e-12       2.442875001036e-13       0.000000000000e+00       9.027358399664e-16       1.538697645276e-16       3.737435537097e-17 
 1607       5.277900456186e-11       2.620620646723e-12       1.979229005872e-13       0.000000000000e+00       9.003900071932e-16       1.518866316037e-16       3.746494529948e-17 
 1608       5.250252340506e-11       2.630058751181e-12       1.508675802720e-13       0.000000000000e+00       8.980514141830e-16       1.498992126898e-16       3.755097603255e-17 
 1609       5.223035796098e-11       2.639225010665e-12       1.031446109486e-13       0.000000000000e+00       8.957200384598e-16       1.479078385291e-16       3.763246683137e-17 
 1610       5.196252341860e-11       2.648116763775e-12       5.477718765704e-14       0.000000000000e+00       8.933958572645e-16       1.459128415203e-16       3.770943711778e-17 
 1611       5.169903497508e-11       2.656731339839e-12       5.788628882659e-15       0.000000000000e+00       8.910788475548e-16       1.439145557202e-16       3.778190647451e-17 
 1612       5.143990783573e-11       2.665066058894e-12      -4.379762324861e-14       0.000000000000e+00       8.887689860042e-16       1.419133168465e-16       3.784989464548e-17 
 1613       5.118515721399e-11       2.673118231676e-12      -9.395800277459e-14       0.000000000000e+00       8.864662490020e-16       1.399094622799e-16       3.791342153611e-17 
 1614       5.093479833142e-11       2.680885159611e-12      -1.446688197014e-13       0.000000000000e+00       8.841706126521e-16       1.379033310670e-16       3.797250721354e-17 
 1615       5.068884641764e-11       2.688364134796e-12      -1.959062598079e-13       0.000000000000e+00       8.818820527730e-16       1.358952639227e-16       3.802717190699e-17 
 1616       5.044731671037e-11       2.695552439994e-12      -2.476463844502e-13       0.000000000000e+00       8.796005448969e-16       1.338856032329e-16       3.807743600798e-17 
 1617       5.021022445531e-11       2.702447348616e-12      -2.998651303661e-13       0.000000000000e+00       8.773260642694e-16       1.318746930569e-16       3.812332007065e-17 
 1618       4.997758490622e-11       2.709046124711e-12      -3.525383094797e-13       0.000000000000e+00       8.750585858488e-16       1.298628791303e-16       3.816484481202e-17 
 1619       4.974941332482e-11       2.715346022954e-12      -4.056416087055e-13       0.000000000000e+00       8.727980843055e-16       1.278505088669e-16       3.820203111229e-17 
 1620       4.952572498080e-11       2.721344288633e-12      -4.591505897535e-13       0.000000000000e+00       8.705445340217e-16       1.258379313620e-16       3.823490001512e-17 
 1621       4.930653515178e-11       2.727038157637e-12      -5.130406889330e-13       0.000000000000e+00       8.682979090904e-16       1.238254973947e-16       3.826347272791e-17 
 1622       4.909185912330e-11       2.732424856443e-12      -5.672872169578e-13       0.000000000000e+00       8.660581833156e-16       1.218135594301e-16       3.828777062209e-17 
